Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (100,000 TO 249,999 $) AND SALES: (50,000 OR MORE $)",164509000,25.4
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (250,000 TO 499,999 $) AND SALES: (50,000 OR MORE $)",402673000,29.8
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (50,000 TO 99,999 $) AND SALES: (50,000 OR MORE $)",15684000,11.4
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (500,000 TO 999,999 $) AND SALES: (50,000 OR MORE $)",614976000,3.5
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",55000,31.3
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",1738701000,4.1
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",3855000,13.2
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",205566000,24.8
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",225000,28.9
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",12231000,7.9
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",426166000,32.2
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",890000,21.4
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",46303000,6.4
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",629456000,3.5
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",10000,31.8
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (1,000,000 OR MORE $) AND SALES: (50,000 OR MORE $)",1736940000,4.1
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (100,000 TO 249,999 $) AND SALES: (50,000 OR MORE $)",177207000,25.8
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (250,000 TO 499,999 $) AND SALES: (50,000 OR MORE $)",415537000,32.4
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (50,000 TO 99,999 $) AND SALES: (50,000 OR MORE $)",19065000,8.6
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (500,000 TO 999,999 $) AND SALES: (50,000 OR MORE $)",624585000,3.5
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),2693528000,2.7
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112), (D),(D)
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114), (D),(D)
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),35610000,9.3
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),35610000,9.3
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),144569000,4.5
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),88047000,9.1
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),16739000,15.9
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),32963000,5.5
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),12249000,0.5
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),493000,43.3
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),39240000,1.6
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1111) AND SALES: (50,000 OR MORE $)",2637743000,2.7
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1119) AND SALES: (50,000 OR MORE $)",27625000,9.3
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND SALES: (50,000 OR MORE $)",27625000,9.3
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112111) AND SALES: (50,000 OR MORE $)",125132000,4.1
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112112) AND SALES: (50,000 OR MORE $)",84365000,9.8
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11212) AND SALES: (50,000 OR MORE $)",15587000,14.7
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1122) AND SALES: (50,000 OR MORE $)",32378000,5.3
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1123) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1124) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1125 & 1129) AND SALES: (50,000 OR MORE $)",38205000,1.6
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",SALES,"SALES: (50,000 OR MORE $)",2973334000,2.6
CENSUS,2012,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3063457000,2.7
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",121566000,28.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),5978000,44.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),4746000,30
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),4305000,15.7
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",306506000,2.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),28150000,9.4
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),2303000,55.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),63406000,17.4
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),2907000,45.9
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND SALES: (50,000 OR MORE $)",119800000,29.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (100 TO 139 ACRES) AND SALES: (50,000 OR MORE $)",1571000,27.9
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (140 TO 179 ACRES) AND SALES: (50,000 OR MORE $)",2347000,28.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (180 TO 219 ACRES) AND SALES: (50,000 OR MORE $)",2024000,32.7
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (2,000 OR MORE ACRES) AND SALES: (50,000 OR MORE $)",306062000,2.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (220 TO 259 ACRES) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (260 TO 499 ACRES) AND SALES: (50,000 OR MORE $)",19282000,10.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (50.0 TO 69.9 ACRES) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (500 TO 999 ACRES) AND SALES: (50,000 OR MORE $)",58235000,20.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (70.0 TO 99.9 ACRES) AND SALES: (50,000 OR MORE $)",441000,16.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)",119000,22.7
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)",337745000,1
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",5340000,55.2
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)",33736000,18.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)",338000,30.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)",8953000,70.4
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",56344000,3.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)",1326000,38.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)",11973000,52
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",89901000,52.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)",29000,24.1
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (1,000,000 OR MORE $) AND SALES: (50,000 OR MORE $)",337090000,1
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (100,000 TO 249,999 $) AND SALES: (50,000 OR MORE $)",26919000,22.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (250,000 TO 499,999 $) AND SALES: (50,000 OR MORE $)",53643000,4.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (50,000 TO 99,999 $) AND SALES: (50,000 OR MORE $)",5167000,76.1
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (500,000 TO 999,999 $) AND SALES: (50,000 OR MORE $)",88659000,53.2
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",155000,23
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",332788000,1.5
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",5378000,56.2
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",33379000,17.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",355000,33.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",9273000,71.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",58884000,3.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",1400000,38.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",12558000,53.1
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",91600000,58.2
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",32000,24.4
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (1,000,000 OR MORE $) AND SALES: (50,000 OR MORE $)",332133000,1.4
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (100,000 TO 249,999 $) AND SALES: (50,000 OR MORE $)",26785000,21
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (250,000 TO 499,999 $) AND SALES: (50,000 OR MORE $)",56183000,3.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (50,000 TO 99,999 $) AND SALES: (50,000 OR MORE $)",5983000,77.9
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (500,000 TO 999,999 $) AND SALES: (50,000 OR MORE $)",90394000,58.7
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),498622000,3.5
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),1560000,29
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113), (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),71000,38.1
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),29676000,24.1
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),2622000,23.5
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),23663000,27.5
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),3391000,3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),6233000,6.6
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112), (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),3519000,15.9
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),875000,12
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),2946000,2.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124), (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),921000,33.5
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1111) AND SALES: (50,000 OR MORE $)",472419000,6.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1112) AND SALES: (50,000 OR MORE $)",1418000,31.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1113) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1119) AND SALES: (50,000 OR MORE $)",27273000,25.2
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11191) AND SALES: (50,000 OR MORE $)",1555000,46.4
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11192) AND SALES: (50,000 OR MORE $)",23009000,26.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND SALES: (50,000 OR MORE $)",2709000,2.7
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112111) AND SALES: (50,000 OR MORE $)",2927000,17.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112112) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11212) AND SALES: (50,000 OR MORE $)",2185000,24.8
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1122) AND SALES: (50,000 OR MORE $)", (D),(D)
